acct|period|cash|mkt|feature_max_mkt|feature_prev_1_max_mkt|feature_prev_2_max_mkt
17771330|2021-07|0.0|19835.51779|19835.51779|19593.84195|19593.84195
17771330|2021-08|0.0|19904.0054|19904.0054|19835.51779|19835.51779
17771330|2021-09|0.0|19635.57631|19904.0054|19904.0054|19904.0054
17771330|2021-10|0.0|19792.16946|19904.0054|19904.0054|19904.0054
17869126|2021-06|0.0|52107.4063|52107.4063|51136.46508|51136.46508
17869126|2021-07|0.0|53278.14975|53278.14975|52107.4063|52107.4063
17869126|2021-08|-7.275957614183426e-12|54788.52396|54788.52396|53278.14975|53278.14975
17869126|2021-09|0.0|54272.67384|54788.52396|54788.52396|54788.52396
17869126|2021-10|0.0|56975.26086|56975.26086|54788.52396|54788.52396
17910249|2021-06|0.0|415891.6251|418120.34542|418120.34542|418120.34542
17910249|2021-07|0.0|423188.55463|423188.55463|418120.34542|418120.34542
17910249|2021-08|0.0|425416.60958|425416.60958|423188.55463|423188.55463
17910249|2021-09|0.0|419056.58888|425416.60958|425416.60958|425416.60958
17910249|2021-10|0.0|423501.91408|425416.60958|425416.60958|425416.60958
17969261|2021-06|-3.637978807091713e-12|18611.97843|18611.97843|18365.87222|18365.87222
17969261|2021-07|0.0|18702.1625|18702.1625|18611.97843|18611.97843
17969261|2021-08|0.0|19116.75253|19116.75253|18702.1625|18702.1625
17969261|2021-09|0.0|18383.68865|19116.75253|19116.75253|19116.75253
17969261|2021-10|0.0|19184.01132|19184.01132|19116.75253|19116.75253
18003082|2021-06|2.273736754432321e-13|1673.32509|1673.32509|1633.19107|1633.19107
18003082|2021-07|2.273736754432321e-13|1693.39551|1693.39551|1673.32509|1673.32509
18003082|2021-08|0.0|1746.87389|1746.87389|1693.39551|1693.39551
18003082|2021-09|0.0|1653.41221|1746.87389|1746.87389|1746.87389
18003082|2021-10|0.0|1747.70203|1747.70203|1746.87389|1746.87389
18127932|2021-06|0.0|6400.05|6400.05|4800.02|4800.02
18127932|2021-07|0.0|7600.09|7600.09|6400.05|6400.05
18127932|2021-08|0.0|8800.14|8800.14|7600.09|7600.09
18127932|2021-09|0.0|10000.2|10000.2|8800.14|8800.14
18127932|2021-10|0.0|11200.27|11200.27|10000.2|10000.2
18232613|2021-06|0.0|21251.677019|21251.677019|21035.868632|21035.868632
18232613|2021-07|0.0|21526.388514|21526.388514|21251.677019|21251.677019
18232613|2021-08|0.0|21968.349789|21968.349789|21526.388514|21526.388514
18232613|2021-09|0.0|21366.531366|21968.349789|21968.349789|21968.349789
18232613|2021-10|0.0|22244.975883|22244.975883|21968.349789|21968.349789
18475368|2021-06|0.0|11474.51529|11474.51529|11423.39628|11423.39628
18475368|2021-07|0.0|11575.93841|11575.93841|11474.51529|11474.51529
18475368|2021-08|0.0|11516.85402|11575.93841|11575.93841|11575.93841
18475368|2021-09|0.0|11411.92728|11575.93841|11575.93841|11575.93841
18475368|2021-10|0.0|11398.0452|11516.85402|11575.93841|11575.93841
18692567|2021-06|0.0|752.25832|752.25832|506.53195|506.53195
18692567|2021-07|0.0|1005.50784|1005.50784|752.25832|752.25832
18692567|2021-08|0.0|1272.5972|1272.5972|1005.50784|1005.50784
18692567|2021-09|0.0|1621.50068|1621.50068|1272.5972|1272.5972
18692567|2021-10|0.0|1803.39217|1803.39217|1621.50068|1621.50068
18713789|2021-06|0.0|685895.05114|685895.05114|665787.37835|665787.37835
18713789|2021-07|0.0|701213.62289|701213.62289|685895.05114|685895.05114
18713789|2021-08|0.0|721038.2725|721038.2725|701213.62289|701213.62289
18713789|2021-09|0.0|688455.08973|721038.2725|721038.2725|721038.2725
18713789|2021-10|0.0|731875.45429|731875.45429|721038.2725|721038.2725
18783906|2021-06|0.0|688.12964|688.12964|623.17983|623.17983
18783906|2021-07|0.0|749.45792|749.45792|688.12964|688.12964
18783906|2021-08|0.0|821.54188|821.54188|749.45792|749.45792
18783906|2021-09|0.0|839.12595|839.12595|821.54188|821.54188
18783906|2021-10|0.0|950.36603|950.36603|839.12595|839.12595
18832428|2021-06|0.0|16296.0106|16296.0106|15658.64172|15658.64172
18832428|2021-07|0.0|16752.27845|16752.27845|16296.0106|16296.0106
18832428|2021-08|0.0|17317.71461|17317.71461|16752.27845|16752.27845
18832428|2021-09|0.0|16366.94012|17317.71461|17317.71461|17317.71461
18832428|2021-10|0.0|17469.94747|17469.94747|17317.71461|17317.71461
18989012|2021-06|0.0|730554.06908|731481.20713|731481.20713|731481.20713
18989012|2021-07|-1.1641532182693479e-10|730607.54962|731481.20713|731481.20713|731481.20713
18989012|2021-08|0.0|742918.13115|742918.13115|731481.20713|731481.20713
18989012|2021-09|0.0|719764.91973|742918.13115|742918.13115|742918.13115
18989012|2021-10|-1.1641532182693479e-10|743287.18002|743287.18002|742918.13115|742918.13115
19243740|2021-06|0.0|80939.61|80939.61|80001.67|80001.67
19243740|2021-07|0.0|81128.03|81128.03|80939.61|80939.61
19243740|2021-08|0.0|81920.63|81920.63|81128.03|81128.03
19243740|2021-09|74.43000000000757|79934.49|81920.63|81920.63|81920.63
19243740|2021-10|0.0|81434.01|81920.63|81920.63|81920.63
19292333|2021-06|0.0|163925.93863|163925.93863|158729.26934|158729.26934
19292333|2021-07|0.0|165688.86098|165688.86098|163925.93863|163925.93863
19292333|2021-08|0.0|170695.99206|170695.99206|165688.86098|165688.86098
19292333|2021-09|0.0|164005.66767|170695.99206|170695.99206|170695.99206
19292333|2021-10|0.0|176323.20739|176323.20739|170695.99206|170695.99206
19535574|2021-06|-7.275957614183426e-12|44528.7786|45800.34444|45800.34444|45800.34444
19535574|2021-07|0.0|43923.42486|45800.34444|45800.34444|45800.34444
19535574|2021-08|0.0|43432.96216|44528.7786|45800.34444|45800.34444
19535574|2021-09|-7.275957614183426e-12|40832.15504|43923.42486|44528.7786|44528.7786
19535574|2021-10|0.0|42010.98036|43432.96216|43923.42486|43923.42486
19536917|2021-06|208.9499999999971|79057.98091|79057.98091|78893.66283|78893.66283
19536917|2021-07|0.0|79472.68057|79472.68057|79057.98091|79057.98091
19536917|2021-08|0.0|80414.28407|80414.28407|79472.68057|79472.68057
19536917|2021-09|204.39999999999415|78215.13637|80414.28407|80414.28407|80414.28407
19536917|2021-10|0.0|80098.52021|80414.28407|80414.28407|80414.28407
19776991|2021-06|0.0|1044140.3789|1044140.3789|1026781.33813|1026781.33813
19776991|2021-07|0.0|1040903.15826|1044140.3789|1044140.3789|1044140.3789
19776991|2021-08|0.0|1058139.53542|1058139.53542|1044140.3789|1044140.3789
19776991|2021-09|0.0|1027330.55503|1058139.53542|1058139.53542|1058139.53542
19776991|2021-10|0.0|1059137.55682|1059137.55682|1058139.53542|1058139.53542
19782439|2021-06|0.0|440777.46856|440777.46856|432862.02489|432862.02489
19782439|2021-07|0.0|446407.5165|446407.5165|440777.46856|440777.46856
19782439|2021-08|0.0|460234.44692|460234.44692|446407.5165|446407.5165
19782439|2021-09|0.0|443915.69336|460234.44692|460234.44692|460234.44692
19782439|2021-10|0.0|479199.7095|479199.7095|460234.44692|460234.44692
19827377|2021-06|0.0|248887.1482|248887.1482|246875.86257|246875.86257
19827377|2021-07|0.0|248890.55161|248890.55161|248887.1482|248887.1482
19827377|2021-08|0.0|251002.39036|251002.39036|248890.55161|248890.55161
19827377|2021-09|0.0|243316.07352|251002.39036|251002.39036|251002.39036
19827377|2021-10|0.0|247266.5425|251002.39036|251002.39036|251002.39036
19890232|2021-06|0.0|38505.17|38505.17|37004.86|37004.86
19890232|2021-07|0.0|38505.49|38505.49|38505.17|38505.17
19890232|2021-08|0.0|39725.19|39725.19|38505.49|38505.49
19890232|2021-09|0.0|39962.54|39962.54|39725.19|39725.19
19890232|2021-10|6.209999999991851|41998.34|41998.34|39962.54|39962.54
20071282|2021-06|0.0|45148.54931|45148.54931|44814.97408|44814.97408
20071282|2021-07|0.0|45529.7309|45529.7309|45148.54931|45148.54931
20071282|2021-08|0.0|45691.94705|45691.94705|45529.7309|45529.7309
20071282|2021-09|0.0|44894.38742|45691.94705|45691.94705|45691.94705
20071282|2021-10|0.0|45523.92183|45691.94705|45691.94705|45691.94705
20139290|2021-06|0.0|556187.95133|556187.95133|551118.26176|551118.26176
20139290|2021-07|0.0|557575.57872|557575.57872|556187.95133|556187.95133
20139290|2021-08|0.0|568149.90129|568149.90129|557575.57872|557575.57872
20139290|2021-09|1.1641532182693479e-10|552610.31983|568149.90129|568149.90129|568149.90129
20139290|2021-10|0.0|573627.17564|573627.17564|568149.90129|568149.90129
20144863|2021-06|0.0|155968.23916|155968.23916|154413.37818|154413.37818
20144863|2021-07|2.9103830456733704e-11|156642.91557|156642.91557|155968.23916|155968.23916
20144863|2021-08|0.0|159992.22737|159992.22737|156642.91557|156642.91557
20144863|2021-09|0.0|154138.41564|159992.22737|159992.22737|159992.22737
20144863|2021-10|0.0|160834.34288|160834.34288|159992.22737|159992.22737
20197503|2021-06|0.0|52324.87589|52324.87589|51818.85325|51818.85325
20197503|2021-07|0.0|52727.44088|52727.44088|52324.87589|52324.87589
20197503|2021-08|0.0|53450.0124|53450.0124|52727.44088|52727.44088
20197503|2021-09|0.0|56731.25364|56731.25364|53450.0124|53450.0124
20197503|2021-10|0.0|58635.29458|58635.29458|56731.25364|56731.25364
20205296|2021-06|0.0|29017.70292|29017.70292|28311.6719|28311.6719
20205296|2021-07|0.0|29244.61299|29244.61299|29017.70292|29017.70292
20205296|2021-08|0.0|29931.1254|29931.1254|29244.61299|29244.61299
20205296|2021-09|0.0|28667.42043|29931.1254|29931.1254|29931.1254
20205296|2021-10|0.0|29962.63205|29962.63205|29931.1254|29931.1254
20295262|2021-06|0.0|112548.86844|112548.86844|110620.63767|110620.63767
20295262|2021-07|0.0|113624.19825|113624.19825|112548.86844|112548.86844
20295262|2021-08|0.0|116883.30894|116883.30894|113624.19825|113624.19825
20295262|2021-09|0.0|112780.14511|116883.30894|116883.30894|116883.30894
20295262|2021-10|0.0|120099.13735|120099.13735|116883.30894|116883.30894
20330435|2021-06|0.0|59707.18314|59707.18314|59275.04319|59275.04319
20330435|2021-07|0.0|60501.67264|60501.67264|59707.18314|59707.18314
20330435|2021-08|0.0|61480.67728|61480.67728|60501.67264|60501.67264
20330435|2021-09|0.0|59633.04284|61480.67728|61480.67728|61480.67728
20330435|2021-10|0.0|61966.223|61966.223|61480.67728|61480.67728
20371520|2021-06|0.0|117779.33076|117779.33076|116290.20574|116290.20574
20371520|2021-07|34.40000000000873|118383.63584|118383.63584|117779.33076|117779.33076
20371520|2021-08|0.0|119389.40712|119389.40712|118383.63584|118383.63584
20371520|2021-09|0.0|115932.42832|119389.40712|119389.40712|119389.40712
20371520|2021-10|51.40999999998894|117574.02982|119389.40712|119389.40712|119389.40712
20386167|2021-06|0.0|57780.46|57780.46|56940.99|56940.99
20386167|2021-07|0.0|57654.91|57780.46|57780.46|57780.46
20386167|2021-08|0.0|59036.03|59036.03|57780.46|57780.46
20386167|2021-09|122.93000000000028|56518.86|59036.03|59036.03|59036.03
20386167|2021-10|0.0|59350.35|59350.35|59036.03|59036.03
20407010|2021-06|1.1641532182693479e-10|796936.43|796936.43|785511.24|785511.24
20407010|2021-07|0.0|795788.96|796936.43|796936.43|796936.43
20407010|2021-08|0.0|814804.15|814804.15|796936.43|796936.43
20407010|2021-09|1705.8899999998976|780135.32|814804.15|814804.15|814804.15
20407010|2021-10|0.0|819823.26|819823.26|814804.15|814804.15
20452201|2021-06|0.0|163134.49|163134.49|161483.95|161483.95
20452201|2021-07|0.0|162580.06|163134.49|163134.49|163134.49
20452201|2021-08|0.0|164628.48|164628.48|163134.49|163134.49
20452201|2021-09|199.0499999999884|158865.52|164628.48|164628.48|164628.48
20452201|2021-10|0.0|162993.16|164628.48|164628.48|164628.48
20624738|2021-06|0.0|1317.21244|1317.21244|1311.56319|1311.56319
20624738|2021-07|0.0|1330.665|1330.665|1317.21244|1317.21244
20624738|2021-08|0.0|1328.9192|1330.665|1330.665|1330.665
20624738|2021-09|0.0|1324.30998|1330.665|1330.665|1330.665
20624738|2021-10|0.0|1324.48968|1328.9192|1330.665|1330.665
20628360|2021-06|24.760000000009317|134235.10435|134235.10435|132701.11769|132701.11769
20628360|2021-07|0.0|134673.81875|134673.81875|134235.10435|134235.10435
20628360|2021-08|0.0|136021.62467|136021.62467|134673.81875|134673.81875
20628360|2021-09|43.250000000029104|133100.74501|136021.62467|136021.62467|136021.62467
20628360|2021-10|0.0|135455.55813|136021.62467|136021.62467|136021.62467
20834679|2021-06|0.0|92157.84359|92157.84359|90052.2146|90052.2146
20834679|2021-07|0.0|94246.50302|94246.50302|92157.84359|92157.84359
20834679|2021-08|0.0|95327.9927|95327.9927|94246.50302|94246.50302
20834679|2021-09|0.0|96053.81894|96053.81894|95327.9927|95327.9927
20834679|2021-10|0.0|97447.49544|97447.49544|96053.81894|96053.81894
20977676|2021-06|-9.094947017729282e-13|5199.51531|5199.51531|5193.64301|5193.64301
20977676|2021-07|-9.094947017729282e-13|5206.98284|5206.98284|5199.51531|5199.51531
20977676|2021-08|0.0|5207.1552|5207.1552|5206.98284|5206.98284
20977676|2021-09|0.0|5201.3352|5207.1552|5207.1552|5207.1552
20977676|2021-10|0.0|5200.70625|5207.1552|5207.1552|5207.1552
20983632|2021-06|0.0|38576.60081|38576.60081|38234.18423|38234.18423
20983632|2021-07|0.0|38695.73094|38695.73094|38576.60081|38576.60081
20983632|2021-08|0.0|39426.782|39426.782|38695.73094|38695.73094
20983632|2021-09|0.0|38361.76973|39426.782|39426.782|39426.782
20983632|2021-10|0.0|39804.02126|39804.02126|39426.782|39426.782
21227237|2021-06|347.88000000000466|209061.71901|209061.71901|204125.98698|204125.98698
21227237|2021-07|0.0|210518.80805|210518.80805|209061.71901|209061.71901
21227237|2021-08|0.0|213981.71432|213981.71432|210518.80805|210518.80805
21227237|2021-09|373.679999999993|206643.75952|213981.71432|213981.71432|213981.71432
21227237|2021-10|0.0|214574.6676|214574.6676|213981.71432|213981.71432
21585250|2021-06|0.0|8810.57|11596.28|11596.28|11596.28
21585250|2021-07|0.0|13200.94|13200.94|11596.28|11596.28
21585250|2021-08|0.0|16303.49|16303.49|13200.94|13200.94
21585250|2021-09|0.0|3214.56|16303.49|16303.49|16303.49
21585250|2021-10|0.0|5031.31|16303.49|16303.49|16303.49
21702538|2021-06|0.0|8146.73668|8146.73668|7814.55606|7814.55606
21702538|2021-07|0.0|8517.777|8517.777|8146.73668|8146.73668
21702538|2021-08|0.0|8956.2375|8956.2375|8517.777|8517.777
21702538|2021-09|0.0|8982.11564|8982.11564|8956.2375|8956.2375
21702538|2021-10|0.0|9611.50074|9611.50074|8982.11564|8982.11564
21717833|2021-06|37.64999999999418|171189.72|171189.72|170039.87|170039.87
21717833|2021-07|37.0|172630.8|172630.8|171189.72|171189.72
21717833|2021-08|36.89999999999418|172535.48|172630.8|172630.8|172630.8
21717833|2021-09|36.499999999970896|171304.05|172630.8|172630.8|172630.8
21717833|2021-10|36.25|171254.24|172535.48|172630.8|172630.8
21789170|2021-06|192.80000000004657|1531689.01224|1531689.01224|1521186.99892|1521186.99892
21789170|2021-07|0.0|1550425.87564|1550425.87564|1531689.01224|1531689.01224
21789170|2021-08|0.0|1549541.62342|1550425.87564|1550425.87564|1550425.87564
21789170|2021-09|311.5200000000186|1515168.33448|1550425.87564|1550425.87564|1550425.87564
21789170|2021-10|2.3283064365386963e-10|1529863.35865|1549541.62342|1550425.87564|1550425.87564
21865476|2021-06|0.0|999183.52516|999183.52516|995131.13708|995131.13708
21865476|2021-07|0.0|1003750.61398|1003750.61398|999183.52516|999183.52516
21865476|2021-08|0.0|1021600.18952|1021600.18952|1003750.61398|1003750.61398
21865476|2021-09|0.0|986169.9257|1021600.18952|1021600.18952|1021600.18952
21865476|2021-10|0.0|1022705.74864|1022705.74864|1021600.18952|1021600.18952
21984756|2021-06|0.0|8620.16256|8620.16256|8445.58704|8445.58704
21984756|2021-07|0.0|8789.49658|8789.49658|8620.16256|8620.16256
21984756|2021-08|0.0|9000.24748|9000.24748|8789.49658|8789.49658
21984756|2021-09|0.0|8814.50509|9000.24748|9000.24748|9000.24748
21984756|2021-10|0.0|9192.61144|9192.61144|9000.24748|9000.24748
22065283|2021-06|1.8189894035458565e-12|16223.10015|16223.10015|15801.36201|15801.36201
22065283|2021-07|0.0|16555.95249|16555.95249|16223.10015|16223.10015
22065283|2021-08|0.0|17143.83311|17143.83311|16555.95249|16555.95249
22065283|2021-09|0.0|16851.65645|17143.83311|17143.83311|17143.83311
22065283|2021-10|0.0|17639.456|17639.456|17143.83311|17143.83311
22082407|2021-06|0.0|259452.08798|259452.08798|257580.9857|257580.9857
22082407|2021-07|0.0|260262.63984|260262.63984|259452.08798|259452.08798
22082407|2021-08|2857.279999999999|263550.793|263550.793|260262.63984|260262.63984
22082407|2021-09|0.0|258395.71338|263550.793|263550.793|263550.793
22082407|2021-10|0.0|264193.77458|264193.77458|263550.793|263550.793
22095871|2021-06|0.0|22811.33534|22811.33534|22048.7247|22048.7247
22095871|2021-07|0.0|23370.52761|23370.52761|22811.33534|22811.33534
22095871|2021-08|0.0|24338.37837|24338.37837|23370.52761|23370.52761
22095871|2021-09|0.0|23910.44266|24338.37837|24338.37837|24338.37837
22095871|2021-10|0.0|25432.28752|25432.28752|24338.37837|24338.37837
22205634|2021-06|0.0|38500.54356|38500.54356|37026.77774|37026.77774
22205634|2021-07|0.0|39445.9924|39445.9924|38500.54356|38500.54356
22205634|2021-08|0.0|41758.69228|41758.69228|39445.9924|39445.9924
22205634|2021-09|0.0|40789.97756|41758.69228|41758.69228|41758.69228
22205634|2021-10|0.0|44001.22394|44001.22394|41758.69228|41758.69228
22772924|2021-06|0.0|54644.55|54644.55|54578.46|54578.46
22772924|2021-07|21.02999999999884|54804.81|54804.81|54644.55|54644.55
22772924|2021-08|0.0|56494.99|56494.99|54804.81|54804.81
22772924|2021-09|0.0|54191.58|56494.99|56494.99|56494.99
22772924|2021-10|21.94000000000233|55860.14|56494.99|56494.99|56494.99
22820036|2021-06|0.0|97336.4675|97742.68468|97742.68468|97742.68468
22820036|2021-07|0.0|98069.20609|98069.20609|97742.68468|97742.68468
22820036|2021-08|0.0|98801.94468|98801.94468|98069.20609|98069.20609
22820036|2021-09|0.0|97636.44032|98801.94468|98801.94468|98801.94468
22820036|2021-10|0.0|99537.77327|99537.77327|98801.94468|98801.94468
22850462|2021-06|0.0|915970.36|915970.36|903452.12|903452.12
22850462|2021-07|0.0|916274.61|916274.61|915970.36|915970.36
22850462|2021-08|0.0|932006.8|932006.8|916274.61|916274.61
22850462|2021-09|1564.9600000000792|896205.43|932006.8|932006.8|932006.8
22850462|2021-10|0.0|939135.98|939135.98|932006.8|932006.8
22901237|2021-06|0.0|1544.09|1544.09|1479.92|1479.92
22901237|2021-07|1.1899999999998272|1579.33|1579.33|1544.09|1544.09
22901237|2021-08|360.22|1655.68|1655.68|1579.33|1579.33
22901237|2021-09|0.0|609.29|1655.68|1655.68|1655.68
22901237|2021-10|0.8299999999999272|609.31|1655.68|1655.68|1655.68
23017197|2021-06|0.0|824.85912|824.85912|532.08977|532.08977
23017197|2021-07|0.0|1120.5078|1120.5078|824.85912|824.85912
23017197|2021-08|0.0|1403.81788|1403.81788|1120.5078|1120.5078
23017197|2021-09|0.0|1390.15305|1403.81788|1403.81788|1403.81788
23017197|2021-10|0.0|1384.62972|1403.81788|1403.81788|1403.81788
23518752|2021-06|0.0|10193.83853|10193.83853|10032.20078|10032.20078
23518752|2021-07|0.0|10296.90998|10296.90998|10193.83853|10193.83853
23518752|2021-08|0.0|10563.61275|10563.61275|10296.90998|10296.90998
23518752|2021-09|0.0|10218.67065|10563.61275|10563.61275|10563.61275
23518752|2021-10|0.0|10679.9389|10679.9389|10563.61275|10563.61275
23609638|2021-06|243.07000000000696|192951.082846|192951.082846|187885.840861|187885.840861
23609638|2021-07|2.729999999981373|197335.741927|197335.741927|192951.082846|192951.082846
23609638|2021-08|12.679999999993017|202720.370459|202720.370459|197335.741927|197335.741927
23609638|2021-09|38.55000000001746|194475.364482|202720.370459|202720.370459|202720.370459
