period|acct|code|mkt|pos|cash|feature_max_mkt|feature_prev_1_max_mkt|feature_prev_2_max_mkt|cash_mov|cash_mov_roll_3|feature_cash_sig_3
2021-06|44049529|BTD|48304.05687|48304.05687|0.0|48304.05687|47272.63156|47272.63156|0.0|0.0|0.0
2021-07|44049529|BTD|49269.63216|49269.63216|0.0|49269.63216|48304.05687|48304.05687|0.0|0.0|0.0
2021-08|44049529|BTD|50546.84509|50546.84509|0.0|50546.84509|49269.63216|49269.63216|0.0|0.0|0.0
2021-09|44049529|BTD|49679.14952|49679.14952|0.0|50546.84509|50546.84509|50546.84509|0.0|0.0|0.0
2021-10|44049529|BTD|51799.53714|51799.53714|0.0|51799.53714|50546.84509|50546.84509|0.0|0.0|0.0
2021-01|44099771|LPL|53270.54|53270.54|0.0|53270.54|||0.0|0.0|0.0
2021-02|44099771|LPL|55131.54|55131.54|0.0|55131.54|53270.54|53270.54|0.0|0.0|0.0
2021-03|44099771|LPL|56737.8|56632.13|105.67000000000552|56737.8|55131.54|55131.54|0.0|0.0|0.0
2021-04|44099771|LPL|58744.22|58744.22|0.0|58744.22|56737.8|56737.8|0.0|0.0|0.0
2021-05|44099771|LPL|59297.29|59297.29|0.0|59297.29|58744.22|58744.22|0.0|0.0|0.0
2021-06|44099771|LPL|60168.74|60168.74|0.0|60168.74|59297.29|59297.29|0.0|0.0|0.0
2021-07|44099771|LPL|60043.31|60043.31|0.0|60168.74|60168.74|60168.74|0.0|0.0|0.0
2021-08|44099771|LPL|61477.56|61477.56|0.0|61477.56|60168.74|60168.74|0.0|0.0|0.0
2021-09|44099771|LPL|58864.09|58735.9|128.18999999999505|61477.56|61477.56|61477.56|0.0|0.0|0.0
2021-10|44099771|LPL|61815.67|61815.67|0.0|61815.67|61477.56|61477.56|0.0|0.0|0.0
2021-01|44136603|LPL|93242.40969|93242.40969|0.0|93242.40969|||0.0|0.0|0.0
2021-02|44136603|LPL|92838.02881|92838.02881|0.0|93242.40969|93242.40969|93242.40969|0.0|0.0|0.0
2021-03|44136603|LPL|92723.30979|92723.30979|0.0|93242.40969|93242.40969|93242.40969|0.0|0.0|0.0
2021-04|44136603|LPL|93817.06083|93817.06083|0.0|93817.06083|93242.40969|93242.40969|0.0|0.0|0.0
2021-05|44136603|LPL|94227.90517|94227.90517|0.0|94227.90517|93817.06083|93817.06083|0.0|0.0|0.0
2021-06|44136603|LPL|94754.71005|94754.71005|0.0|94754.71005|94227.90517|94227.90517|0.0|0.0|0.0
2021-07|44136603|LPL|95363.42493|93665.16493|1698.2599999999948|95363.42493|94754.71005|94754.71005|0.0|0.0|0.0
2021-08|44136603|LPL|95543.76144|95543.76144|0.0|95543.76144|95363.42493|95363.42493|0.0|0.0|0.0
2021-09|44136603|LPL|94234.73989|94234.73989|0.0|95543.76144|95543.76144|95543.76144|0.0|0.0|0.0
2021-10|44136603|LPL|94545.55823|94545.55823|0.0|95543.76144|95543.76144|95543.76144|0.0|0.0|0.0
2021-01|44279505|AMR|2437.8|2437.8|0.0|2437.8|||0.0|0.0|0.0
2021-02|44279505|AMR|2521.44834|2521.44834|0.0|2521.44834|2437.8|2437.8|0.0|0.0|0.0
2021-03|44279505|AMR|2640.77757|2640.77757|0.0|2640.77757|2521.44834|2521.44834|0.0|0.0|0.0
2021-04|44279505|AMR|2765.76805|2765.76805|0.0|2765.76805|2640.77757|2640.77757|0.0|0.0|0.0
2021-05|44279505|AMR|2863.18767|2863.18767|0.0|2863.18767|2765.76805|2765.76805|0.0|0.0|0.0
2021-06|44279505|AMR|2927.56225|2927.56225|0.0|2927.56225|2863.18767|2863.18767|0.0|0.0|0.0
2021-07|44279505|AMR|3008.15502|3008.15502|0.0|3008.15502|2927.56225|2927.56225|0.0|0.0|0.0
2021-08|44279505|AMR|3100.11063|3100.11063|0.0|3100.11063|3008.15502|3008.15502|0.0|0.0|0.0
2021-09|44279505|AMR|3048.4738|3048.4738|0.0|3100.11063|3100.11063|3100.11063|0.0|0.0|0.0
2021-10|44279505|AMR|3209.14144|3209.14144|0.0|3209.14144|3100.11063|3100.11063|0.0|0.0|0.0
2021-01|44367022|LPL|36706.65106|36706.65106|0.0|36706.65106|||0.0|0.0|0.0
2021-02|44367022|LPL|37282.01879|37282.01879|0.0|37282.01879|36706.65106|36706.65106|0.0|0.0|0.0
2021-03|44367022|LPL|37832.20911|37832.20911|0.0|37832.20911|37282.01879|37282.01879|0.0|0.0|0.0
2021-04|44367022|LPL|39014.76487|39014.76487|0.0|39014.76487|37832.20911|37832.20911|0.0|0.0|0.0
2021-05|44367022|LPL|39403.7518|39403.7518|0.0|39403.7518|39014.76487|39014.76487|0.0|0.0|0.0
2021-06|44367022|LPL|39771.93517|39771.93517|0.0|39771.93517|39403.7518|39403.7518|0.0|0.0|0.0
2021-07|44367022|LPL|39896.51256|39896.51256|0.0|39896.51256|39771.93517|39771.93517|0.0|0.0|0.0
2021-08|44367022|LPL|40666.9126|40666.9126|0.0|40666.9126|39896.51256|39896.51256|0.0|0.0|0.0
2021-09|44367022|LPL|39555.59652|39555.59652|0.0|40666.9126|40666.9126|40666.9126|0.0|0.0|0.0
2021-10|44367022|LPL|41071.80961|41071.80961|0.0|41071.80961|40666.9126|40666.9126|0.0|0.0|0.0
2021-01|44485351|LPL|352461.45381|352461.45381|0.0|352461.45381|||0.0|0.0|0.0
2021-02|44485351|LPL|353116.91193|353116.91193|0.0|353116.91193|352461.45381|352461.45381|0.0|0.0|0.0
2021-03|44485351|LPL|355210.60165|355198.99165|11.610000000044238|355210.60165|353116.91193|353116.91193|0.0|0.0|0.0
2021-04|44485351|LPL|358904.72781|358873.54781|31.17999999999301|358904.72781|355210.60165|355210.60165|0.0|0.0|0.0
2021-05|44485351|LPL|359190.54508|359190.54508|0.0|359190.54508|358904.72781|358904.72781|0.0|0.0|0.0
2021-06|44485351|LPL|361394.82568|361394.82568|0.0|361394.82568|359190.54508|359190.54508|0.0|0.0|0.0
2021-07|44485351|LPL|362860.88739|362829.53739|31.34999999997672|362860.88739|361394.82568|361394.82568|0.0|0.0|0.0
2021-08|44485351|LPL|364933.47912|364933.47912|0.0|364933.47912|362860.88739|362860.88739|0.0|0.0|0.0
2021-09|44485351|LPL|361285.80504|361270.69504|15.10999999998603|364933.47912|364933.47912|364933.47912|0.0|0.0|0.0
2021-10|44485351|LPL|350525.50988|350492.80988|32.70000000001164|364933.47912|364933.47912|364933.47912|0.0|0.0|0.0
2021-01|44590713|LPL|508620.10929|508405.22929|214.88000000000463|508620.10929|||0.0|0.0|0.0
2021-02|44590713|LPL|523226.54611|523012.04611|214.5|523226.54611|508620.10929|508620.10929|0.0|0.0|0.0
2021-03|44590713|LPL|530296.79027|529921.57027|375.21999999997206|530296.79027|523226.54611|523226.54611|0.0|0.0|0.0
2021-04|44590713|LPL|544653.18827|544461.50827|191.6800000000512|544653.18827|530296.79027|530296.79027|0.0|0.0|0.0
2021-05|44590713|LPL|553923.7711|553692.7411|231.03000000002797|553923.7711|544653.18827|544653.18827|0.0|0.0|0.0
2021-06|44590713|LPL|555335.11835|554914.69835|420.4200000000419|555335.11835|553923.7711|553923.7711|0.0|0.0|0.0
2021-07|44590713|LPL|555321.77555|555116.12555|205.65000000002328|555335.11835|555335.11835|555335.11835|0.0|0.0|0.0
2021-08|44590713|LPL|561806.27976|561572.19976|234.0799999999581|561806.27976|555335.11835|555335.11835|0.0|0.0|0.0
2021-09|44590713|LPL|542895.34341|542470.21341|425.1300000000047|561806.27976|561806.27976|561806.27976|0.0|0.0|0.0
2021-10|44590713|LPL|562554.59201|562363.71201|190.88000000000463|562554.59201|561806.27976|561806.27976|0.0|0.0|0.0
2021-01|44594713|AFC|2137.5585|2137.5585|0.0|2137.5585|||0.0|0.0|0.0
2021-02|44594713|AFC|2450.79213|2450.79213|0.0|2450.79213|2137.5585|2137.5585|0.0|0.0|0.0
2021-03|44594713|AFC|2772.04015|2772.04015|0.0|2772.04015|2450.79213|2450.79213|0.0|0.0|0.0
2021-04|44594713|AFC|3139.69968|3139.69968|0.0|3139.69968|2772.04015|2772.04015|0.0|0.0|0.0
2021-05|44594713|AFC|3462.92935|3462.92935|0.0|3462.92935|3139.69968|3139.69968|0.0|0.0|0.0
2021-01|44625223|LPL|235739.28294|235739.28294|0.0|235739.28294|||0.0|0.0|0.0
2021-02|44625223|LPL|236660.92294|236660.92294|0.0|236660.92294|235739.28294|235739.28294|0.0|0.0|0.0
2021-03|44625223|LPL|237617.58294|237617.58294|0.0|237617.58294|236660.92294|236660.92294|0.0|0.0|0.0
2021-04|44625223|LPL|238574.25294|238574.25294|0.0|238574.25294|237617.58294|237617.58294|0.0|0.0|0.0
2021-05|44625223|LPL|239530.92147|239530.92147|0.0|239530.92147|238574.25294|238574.25294|0.0|0.0|0.0
2021-06|44625223|LPL|237004.32|237004.32|0.0|239530.92147|239530.92147|239530.92147|0.0|0.0|0.0
2021-07|44625223|LPL|237969.0|237969.0|0.0|239530.92147|239530.92147|239530.92147|0.0|0.0|0.0
2021-08|44625223|LPL|238937.7408|238937.7408|0.0|238937.7408|239530.92147|239530.92147|0.0|0.0|0.0
2021-09|44625223|LPL|239910.5496|239910.5496|0.0|239910.5496|238937.7408|238937.7408|0.0|0.0|0.0
2021-10|44625223|LPL|240887.4624|240887.4624|0.0|240887.4624|239910.5496|239910.5496|0.0|0.0|0.0
2021-01|44644962|ALL|4298.4032|4298.4032|0.0|4298.4032|||0.0|0.0|0.0
2021-02|44644962|ALL|4428.8881|4428.8881|0.0|4428.8881|4298.4032|4298.4032|0.0|0.0|0.0
2021-03|44644962|ALL|4650.18407|4650.18407|0.0|4650.18407|4428.8881|4428.8881|0.0|0.0|0.0
2021-04|44644962|ALL|5130.8448|5130.8448|0.0|5130.8448|4650.18407|4650.18407|0.0|0.0|0.0
2021-05|44644962|ALL|5216.97581|5216.97581|0.0|5216.97581|5130.8448|5130.8448|0.0|0.0|0.0
2021-06|44644962|ALL|5601.98706|5601.98706|0.0|5601.98706|5216.97581|5216.97581|0.0|0.0|0.0
2021-07|44644962|ALL|5943.2576|5943.2576|0.0|5943.2576|5601.98706|5601.98706|0.0|0.0|0.0
2021-08|44644962|ALL|6208.73283|6208.73283|0.0|6208.73283|5943.2576|5943.2576|0.0|0.0|0.0
2021-09|44644962|ALL|5878.8213|5878.8213|0.0|6208.73283|6208.73283|6208.73283|0.0|0.0|0.0
2021-10|44644962|ALL|6402.65358|6402.65358|0.0|6402.65358|6208.73283|6208.73283|0.0|0.0|0.0
2021-01|44848465|PUT|4912.09202|4912.09202|0.0|4912.09202|||0.0|0.0|0.0
2021-02|44848465|PUT|5296.8564|5296.8564|0.0|5296.8564|4912.09202|4912.09202|0.0|0.0|0.0
2021-03|44848465|PUT|5496.10503|5496.10503|0.0|5496.10503|5296.8564|5296.8564|0.0|0.0|0.0
2021-04|44848465|PUT|5901.714|5901.714|0.0|5901.714|5496.10503|5496.10503|0.0|0.0|0.0
2021-05|44848465|PUT|5996.57175|5996.57175|0.0|5996.57175|5901.714|5901.714|0.0|0.0|0.0
2021-06|44848465|PUT|6225.1501|6225.1501|0.0|6225.1501|5996.57175|5996.57175|0.0|0.0|0.0
2021-07|44848465|PUT|6333.2604|6333.2604|0.0|6333.2604|6225.1501|6225.1501|0.0|0.0|0.0
2021-08|44848465|PUT|6587.96544|6587.96544|0.0|6587.96544|6333.2604|6333.2604|0.0|0.0|0.0
2021-09|44848465|PUT|6439.5984|6439.5984|0.0|6587.96544|6587.96544|6587.96544|0.0|0.0|0.0
2021-10|44848465|PUT|6964.53456|6964.53456|0.0|6964.53456|6587.96544|6587.96544|0.0|0.0|0.0
2021-01|44943003|LPL|22075.21995|22075.21995|0.0|22075.21995|||0.0|0.0|0.0
2021-02|44943003|LPL|51896.29701|51896.29701|0.0|51896.29701|22075.21995|22075.21995|0.0|0.0|0.0
2021-03|44943003|LPL|52608.65897|52608.65897|0.0|52608.65897|51896.29701|51896.29701|0.0|0.0|0.0
2021-04|44943003|LPL|53966.9493|53966.9493|0.0|53966.9493|52608.65897|52608.65897|0.0|0.0|0.0
2021-05|44943003|LPL|54575.99932|54575.99932|0.0|54575.99932|53966.9493|53966.9493|0.0|0.0|0.0
2021-06|44943003|LPL|54975.98409|54975.98409|0.0|54975.98409|54575.99932|54575.99932|0.0|0.0|0.0
2021-07|44943003|LPL|55000.20201|55000.20201|0.0|55000.20201|54975.98409|54975.98409|0.0|0.0|0.0
2021-08|44943003|LPL|55735.76532|55735.76532|0.0|55735.76532|55000.20201|55000.20201|0.0|0.0|0.0
2021-09|44943003|LPL|77710.31374|77710.31374|0.0|77710.31374|55735.76532|55735.76532|0.0|0.0|0.0
2021-10|44943003|LPL|79547.89801|79547.89801|0.0|79547.89801|77710.31374|77710.31374|0.0|0.0|0.0
2021-01|44963541|BCA|2831.48901|2831.48901|0.0|2831.48901|||0.0|0.0|0.0
2021-02|44963541|BCA|2913.66702|2913.66702|0.0|2913.66702|2831.48901|2831.48901|0.0|0.0|0.0
2021-03|44963541|BCA|3055.31632|3055.31632|0.0|3055.31632|2913.66702|2913.66702|0.0|0.0|0.0
2021-04|44963541|BCA|3223.0254|3223.0254|0.0|3223.0254|3055.31632|3055.31632|0.0|0.0|0.0
2021-05|44963541|BCA|3308.055|3308.055|0.0|3308.055|3223.0254|3223.0254|0.0|0.0|0.0
2021-06|44963541|BCA|3406.57084|3406.57084|0.0|3406.57084|3308.055|3308.055|0.0|0.0|0.0
2021-07|44963541|BCA|3501.29604|3501.29604|0.0|3501.29604|3406.57084|3406.57084|0.0|0.0|0.0
2021-08|44963541|BCA|3615.1605|3615.1605|0.0|3615.1605|3501.29604|3501.29604|0.0|0.0|0.0
2021-09|44963541|BCA|3543.90762|3543.90762|0.0|3615.1605|3615.1605|3615.1605|0.0|0.0|0.0
2021-10|44963541|BCA|3721.60134|3721.60134|0.0|3721.60134|3615.1605|3615.1605|0.0|0.0|0.0
2021-01|45242760|ALL|19838.16|19838.16|0.0|19838.16|||0.0|0.0|0.0
2021-02|45242760|ALL|19838.4|19838.4|0.0|19838.4|19838.16|19838.16|0.0|0.0|0.0
2021-03|45242760|ALL|19838.63|19838.63|0.0|19838.63|19838.4|19838.4|0.0|0.0|0.0
2021-04|45242760|ALL|19838.9|19838.9|0.0|19838.9|19838.63|19838.63|0.0|0.0|0.0
2021-05|45242760|ALL|19839.16|19839.16|0.0|19839.16|19838.9|19838.9|0.0|0.0|0.0
2021-06|45242760|ALL|19839.4|19839.4|0.0|19839.4|19839.16|19839.16|0.0|0.0|0.0
2021-07|45242760|ALL|19839.66|19839.66|0.0|19839.66|19839.4|19839.4|0.0|0.0|0.0
2021-08|45242760|ALL|19839.92|19839.92|0.0|19839.92|19839.66|19839.66|0.0|0.0|0.0
2021-09|45242760|ALL|19840.18|19840.18|0.0|19840.18|19839.92|19839.92|0.0|0.0|0.0
2021-10|45242760|ALL|19840.43|19840.43|0.0|19840.43|19840.18|19840.18|0.0|0.0|0.0
2021-01|45252007|FAC|66848.66574|66848.66574|0.0|66848.66574|||0.0|0.0|0.0
2021-02|45252007|FAC|67296.79476|67296.79476|0.0|67296.79476|66848.66574|66848.66574|0.0|0.0|0.0
2021-03|45252007|FAC|67591.85049|67591.85049|0.0|67591.85049|67296.79476|67296.79476|0.0|0.0|0.0
2021-04|45252007|FAC|68963.63923|68963.63923|0.0|68963.63923|67591.85049|67591.85049|0.0|0.0|0.0
2021-05|45252007|FAC|69851.12698|69851.12698|0.0|69851.12698|68963.63923|68963.63923|0.0|0.0|0.0
2021-06|45252007|FAC|70698.87132|70698.87132|0.0|70698.87132|69851.12698|69851.12698|0.0|0.0|0.0
2021-07|45252007|FAC|71482.8395|71482.8395|0.0|71482.8395|70698.87132|70698.87132|0.0|0.0|0.0
2021-08|45252007|FAC|72162.26208|72162.26208|0.0|72162.26208|71482.8395|71482.8395|0.0|0.0|0.0
2021-09|45252007|FAC|71806.33884|71806.33884|0.0|72162.26208|72162.26208|72162.26208|0.0|0.0|0.0
2021-10|45252007|FAC|72928.13521|72928.13521|0.0|72928.13521|72162.26208|72162.26208|0.0|0.0|0.0
2021-01|45564730|LPL|55063.55032|55063.55032|0.0|55063.55032|||0.0|0.0|0.0
2021-02|45564730|LPL|56448.59393|56448.59393|0.0|56448.59393|55063.55032|55063.55032|0.0|0.0|0.0
2021-03|45564730|LPL|58351.82221|58351.82221|0.0|58351.82221|56448.59393|56448.59393|0.0|0.0|0.0
2021-04|45564730|LPL|59676.03144|59676.03144|0.0|59676.03144|58351.82221|58351.82221|0.0|0.0|0.0
2021-05|45564730|LPL|60728.99842|60728.99842|0.0|60728.99842|59676.03144|59676.03144|0.0|0.0|0.0
2021-06|45564730|LPL|60227.83325|60227.83325|0.0|60728.99842|60728.99842|60728.99842|0.0|0.0|0.0
2021-07|45564730|LPL|60418.01661|60418.016610000006|-7.275957614183426e-12|60728.99842|60728.99842|60728.99842|0.0|0.0|0.0
2021-08|45564730|LPL|60757.20668|60757.20668|0.0|60757.20668|60728.99842|60728.99842|0.0|0.0|0.0
2021-09|45564730|LPL|59695.3636|59695.3636|0.0|60757.20668|60757.20668|60757.20668|0.0|0.0|0.0
2021-10|45564730|LPL|60638.60997|60638.60997|0.0|60757.20668|60757.20668|60757.20668|0.0|0.0|0.0
2021-01|45645021|LPL|250022.70203|250022.70203|0.0|250022.70203|||0.0|0.0|0.0
2021-02|45645021|LPL|256145.99581|256145.99581|0.0|256145.99581|250022.70203|250022.70203|0.0|0.0|0.0
2021-03|45645021|LPL|263600.33496|263574.58496|25.75|263600.33496|256145.99581|256145.99581|0.0|0.0|0.0
2021-04|45645021|LPL|273479.03745|273479.03745|0.0|273479.03745|263600.33496|263600.33496|0.0|0.0|0.0
2021-05|45645021|LPL|277616.27345|277056.02345|560.25|277616.27345|273479.03745|273479.03745|0.0|0.0|0.0
2021-06|45645021|LPL|280584.04301|280584.04301|0.0|280584.04301|277616.27345|277616.27345|0.0|0.0|0.0
2021-07|45645021|LPL|280636.96882|280636.96882|0.0|280636.96882|280584.04301|280584.04301|0.0|0.0|0.0
2021-08|45645021|LPL|286967.622|286967.622|0.0|286967.622|280636.96882|280636.96882|0.0|0.0|0.0
2021-09|45645021|LPL|277140.38845|277140.38845|0.0|286967.622|286967.622|286967.622|0.0|0.0|0.0
2021-10|45645021|LPL|292121.30503|292091.23503|30.070000000006985|292121.30503|286967.622|286967.622|0.0|0.0|0.0
2021-01|46016122|LPL|212196.03871|212196.03871|0.0|212196.03871|||0.0|0.0|0.0
2021-02|46016122|LPL|213800.45181|213800.45181|0.0|213800.45181|212196.03871|212196.03871|0.0|0.0|0.0
2021-03|46016122|LPL|217416.04491|217416.04491|0.0|217416.04491|213800.45181|213800.45181|0.0|0.0|0.0
2021-04|46016122|LPL|222144.0981|222144.0981|0.0|222144.0981|217416.04491|217416.04491|0.0|0.0|0.0
2021-05|46016122|LPL|224290.12029|224290.12029|0.0|224290.12029|222144.0981|222144.0981|0.0|0.0|0.0
2021-06|46016122|LPL|225492.9981|225492.9981|0.0|225492.9981|224290.12029|224290.12029|0.0|0.0|0.0
2021-07|46016122|LPL|226346.89364|226346.89364|0.0|226346.89364|225492.9981|225492.9981|0.0|0.0|0.0
2021-08|46016122|LPL|228110.04697|228110.04697|0.0|228110.04697|226346.89364|226346.89364|0.0|0.0|0.0
2021-09|46016122|LPL|223248.30536|223248.30536|0.0|228110.04697|228110.04697|228110.04697|0.0|0.0|0.0
2021-10|46016122|LPL|227177.73012|227177.73012|0.0|228110.04697|228110.04697|228110.04697|0.0|0.0|0.0
2021-01|46036725|LPL|41179.65|41179.65|0.0|41179.65|||0.0|0.0|0.0
2021-02|46036725|LPL|41611.09|41611.09|0.0|41611.09|41179.65|41179.65|0.0|0.0|0.0
2021-03|46036725|LPL|42247.21|42192.54|54.669999999998254|42247.21|41611.09|41611.09|0.0|0.0|0.0
2021-04|46036725|LPL|43197.24|43197.24|0.0|43197.24|42247.21|42247.21|0.0|0.0|0.0
2021-05|46036725|LPL|43699.58|43699.58|0.0|43699.58|43197.24|43197.24|0.0|0.0|0.0
2021-06|46036725|LPL|44089.7|44089.7|0.0|44089.7|43699.58|43699.58|0.0|0.0|0.0
2021-07|46036725|LPL|44059.09|44059.09|0.0|44089.7|44089.7|44089.7|0.0|0.0|0.0
2021-08|46036725|LPL|44677.87|44677.87|0.0|44677.87|44089.7|44089.7|0.0|0.0|0.0
2021-09|46036725|LPL|43564.43|43232.36|332.0699999999997|44677.87|44677.87|44677.87|0.0|0.0|0.0
2021-10|46036725|LPL|44992.52|44992.52|0.0|44992.52|44677.87|44677.87|0.0|0.0|0.0
2021-01|46128081|LPL|308301.05|308301.05|0.0|308301.05|||0.0|0.0|0.0
2021-02|46128081|LPL|298665.85|298665.85|0.0|308301.05|308301.05|308301.05|0.0|0.0|0.0
2021-03|46128081|LPL|307245.4476|307245.4476|0.0|308301.05|308301.05|308301.05|0.0|0.0|0.0
2021-04|46128081|LPL|314472.104|314472.104|0.0|314472.104|308301.05|308301.05|0.0|0.0|0.0
2021-05|46128081|LPL|317253.4796|317253.4796|0.0|317253.4796|314472.104|314472.104|0.0|0.0|0.0
2021-06|46128081|LPL|320421.02197|320421.02197|0.0|320421.02197|317253.4796|317253.4796|0.0|0.0|0.0
2021-07|46128081|LPL|321077.51292|321077.51292|0.0|321077.51292|320421.02197|320421.02197|0.0|0.0|0.0
2021-08|46128081|LPL|325003.53674|325003.53674|0.0|325003.53674|321077.51292|321077.51292|0.0|0.0|0.0
2021-09|46128081|LPL|319846.0974|319846.0974|0.0|325003.53674|325003.53674|325003.53674|0.0|0.0|0.0
2021-10|46128081|LPL|329268.6785|329268.6785|0.0|329268.6785|325003.53674|325003.53674|0.0|0.0|0.0
2021-03|46403509|LPL|100.0|100.0|0.0|100.0|||0.0|0.0|0.0
2021-04|46403509|LPL|200.0|200.0|0.0|200.0|100.0|100.0|0.0|0.0|0.0
2021-05|46403509|LPL|285.91102|285.91102|0.0|285.91102|200.0|200.0|0.0|0.0|0.0
2021-06|46403509|LPL|387.72876|387.72876|0.0|387.72876|285.91102|285.91102|0.0|0.0|0.0
2021-07|46403509|LPL|489.65416|489.65416|0.0|489.65416|387.72876|387.72876|0.0|0.0|0.0
2021-08|46403509|LPL|594.91692|594.91692|0.0|594.91692|489.65416|489.65416|0.0|0.0|0.0
2021-09|46403509|LPL|686.53236|686.53236|0.0|686.53236|594.91692|594.91692|0.0|0.0|0.0
2021-10|46403509|LPL|797.59884|797.59884|0.0|797.59884|686.53236|686.53236|0.0|0.0|0.0
2021-01|46515024|LPL|38384.36077|38384.36077|0.0|38384.36077|||0.0|0.0|0.0
2021-02|46515024|LPL|38696.09944|38696.09944|0.0|38696.09944|38384.36077|38384.36077|0.0|0.0|0.0
2021-03|46515024|LPL|39348.90964|39348.90964|0.0|39348.90964|38696.09944|38696.09944|0.0|0.0|0.0
2021-04|46515024|LPL|40225.75151|40225.75151|0.0|40225.75151|39348.90964|39348.90964|0.0|0.0|0.0
2021-05|46515024|LPL|40620.26455|40620.26455|0.0|40620.26455|40225.75151|40225.75151|0.0|0.0|0.0
2021-06|46515024|LPL|40840.85028|40840.85028|0.0|40840.85028|40620.26455|40620.26455|0.0|0.0|0.0
2021-07|46515024|LPL|41008.17887|41008.17887|0.0|41008.17887|40840.85028|40840.85028|0.0|0.0|0.0
2021-08|46515024|LPL|41332.93129|41332.93129|0.0|41332.93129|41008.17887|41008.17887|0.0|0.0|0.0
2021-09|46515024|LPL|40445.30917|40445.30917|0.0|41332.93129|41332.93129|41332.93129|0.0|0.0|0.0
2021-10|46515024|LPL|41196.49176|41196.49176|0.0|41332.93129|41332.93129|41332.93129|0.0|0.0|0.0
2021-01|46952703|LPL|105727.05783|105727.05783|0.0|105727.05783|||0.0|0.0|0.0
2021-02|46952703|LPL|107345.24557|107345.24557|0.0|107345.24557|105727.05783|105727.05783|0.0|0.0|0.0
2021-03|46952703|LPL|108923.19238|108923.19238|0.0|108923.19238|107345.24557|107345.24557|0.0|0.0|0.0
2021-04|46952703|LPL|112310.90717|112310.90717|0.0|112310.90717|108923.19238|108923.19238|0.0|0.0|0.0
2021-05|46952703|LPL|113438.75835|113438.75835|0.0|113438.75835|112310.90717|112310.90717|0.0|0.0|0.0
2021-06|46952703|LPL|114478.05915|114478.05915|0.0|114478.05915|113438.75835|113438.75835|0.0|0.0|0.0
2021-07|46952703|LPL|114870.74685|114870.74685|0.0|114870.74685|114478.05915|114478.05915|0.0|0.0|0.0
2021-08|46952703|LPL|117052.7344|117052.7344|0.0|117052.7344|114870.74685|114870.74685|0.0|0.0|0.0
2021-09|46952703|LPL|113843.34376|113843.34376|0.0|117052.7344|117052.7344|117052.7344|0.0|0.0|0.0
2021-10|46952703|LPL|118183.68796|118183.68796|0.0|118183.68796|117052.7344|117052.7344|0.0|0.0|0.0
2021-01|46970811|FRK|36671.59752|36671.59752|0.0|36671.59752|||0.0|0.0|0.0
2021-02|46970811|FRK|37951.65165|37951.65165|0.0|37951.65165|36671.59752|36671.59752|0.0|0.0|0.0
2021-03|46970811|FRK|39559.7444|39559.7444|0.0|39559.7444|37951.65165|37951.65165|0.0|0.0|0.0
2021-04|46970811|FRK|40361.5164|40361.5164|0.0|40361.5164|39559.7444|39559.7444|0.0|0.0|0.0
2021-05|46970811|FRK|41165.69184|41165.69184|0.0|41165.69184|40361.5164|40361.5164|0.0|0.0|0.0
2021-06|46970811|FRK|40990.295|40990.295|0.0|41165.69184|41165.69184|41165.69184|0.0|0.0|0.0
2021-07|46970811|FRK|41306.73617|41306.73617|0.0|41306.73617|41165.69184|41165.69184|0.0|0.0|0.0
2021-08|46970811|FRK|41625.57924|41625.57924|0.0|41625.57924|41306.73617|41306.73617|0.0|0.0|0.0
2021-09|46970811|FRK|41116.6392|41116.6392|0.0|41625.57924|41625.57924|41625.57924|0.0|0.0|0.0
2021-10|46970811|FRK|42102.90139|42102.90139|0.0|42102.90139|41625.57924|41625.57924|0.0|0.0|0.0
2021-01|47283875|LPL|87912.25091|87912.25091|0.0|87912.25091|||0.0|0.0|0.0
2021-02|47283875|LPL|89878.29341|89878.29341|0.0|89878.29341|87912.25091|87912.25091|0.0|0.0|0.0
2021-03|47283875|LPL|91486.82744|91452.98744|33.83999999999651|91486.82744|89878.29341|89878.29341|0.0|0.0|0.0
2021-04|47283875|LPL|92975.58744|92975.58744|0.0|92975.58744|91486.82744|91486.82744|0.0|0.0|0.0
2021-05|47283875|LPL|93735.74941|93735.74941|0.0|93735.74941|92975.58744|92975.58744|0.0|0.0|0.0
2021-06|47283875|LPL|93791.44341|93791.44341|0.0|93791.44341|93735.74941|93735.74941|0.0|0.0|0.0
2021-07|47283875|LPL|93606.30241|93606.30241|0.0|93791.44341|93791.44341|93791.44341|0.0|0.0|0.0
2021-08|47283875|LPL|94760.55091|94760.55091|0.0|94760.55091|93791.44341|93791.44341|0.0|0.0|0.0
2021-09|47283875|LPL|92668.23438|92610.52438|57.70999999999185|94760.55091|94760.55091|94760.55091|0.0|0.0|0.0
2021-10|47283875|LPL|95037.53091|95037.53091|0.0|95037.53091|94760.55091|94760.55091|0.0|0.0|0.0
2021-01|47322915|LPL|95742.14926|95742.14926|0.0|95742.14926|||0.0|0.0|0.0
2021-02|47322915|LPL|98640.24425|98640.24425|0.0|98640.24425|95742.14926|95742.14926|0.0|0.0|0.0
2021-03|47322915|LPL|100610.77066|100610.77066|0.0|100610.77066|98640.24425|98640.24425|0.0|0.0|0.0
